txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,txn_type,true_anomaly_flag
111361,2024-04-09,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0129,21825.14,invoice,none
107473,2024-05-14,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0121,26618.99,invoice,none
102914,2025-03-21,6800,Consulting Services,Pinecrest Travel & Tours,EMP0156,22163.09,invoice,none
103618,2024-07-19,7200,Rent & Facilities,Meridian Consulting Partners,EMP0129,5982.44,invoice,none
105413,2024-08-01,7200,Rent & Facilities,Om Facilities Management,EMP0153,17400.67,invoice,none
104192,2024-08-12,6800,Consulting Services,Crescent Office Supplies,EMP0148,41441.93,invoice,none
114689,2024-12-30,6500,Marketing & Advertising,Silverline Facility Services,EMP0104,31074.1,invoice,duplicate_invoice
101122,2024-04-11,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0106,10084.92,invoice,none
100885,2024-11-01,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0159,10849.02,invoice,none
102289,2024-04-04,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0105,54430.01,invoice,none
112821,2024-07-19,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0156,33628.7,invoice,none
108547,2024-11-25,6500,Marketing & Advertising,Crescent Office Supplies,EMP0156,115564.67,invoice,none
104790,2024-07-23,6800,Consulting Services,Titan Hardware Suppliers,EMP0121,41622.82,invoice,none
103025,2024-12-09,6100,Travel & Conveyance,Nexgen Consulting LLP,EMP0113,4838.3,invoice,none
104014,2024-07-25,6300,Professional & Legal Fees,Westfield Catering Services,EMP0135,25608.59,invoice,none
111051,2024-09-02,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0102,71812.68,invoice,none
113446,2025-02-24,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0110,4062.61,invoice,none
100150,2024-12-31,6400,IT & Software Licenses,Crescent Office Supplies,EMP0151,17748.42,invoice,none
112010,2024-05-02,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0105,6070.6,invoice,none
104722,2024-05-27,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0115,4315.34,invoice,none
101007,2024-09-30,6300,Professional & Legal Fees,Vertex Engineering Co Pvt Ltd,EMP0105,12336.86,invoice,none
113547,2024-08-26,6600,Electricity & Utilities,Quantum Data Services Pvt Ltd,EMP0118,719270.22,invoice,none
109055,2024-09-12,6300,Professional & Legal Fees,Pinecrest Travel & Tours,EMP0148,3700.82,invoice,none
107810,2024-10-11,6700,Repairs & Maintenance,Ironclad Security Systems,EMP0109,9613.47,invoice,none
108467,2024-10-22,6600,Electricity & Utilities,Falcon Stationery Mart,EMP0123,32281.44,invoice,none
107018,2024-10-04,6400,IT & Software Licenses,Westfield Catering Services,EMP0126,56400.3,invoice,none
108787,2025-02-26,6300,Professional & Legal Fees,Westfield Catering Services,EMP0105,11532.62,invoice,none
110131,2024-11-27,6700,Repairs & Maintenance,Silverline Facility Services,EMP0113,8552.79,invoice,none
105938,2025-01-14,6100,Travel & Conveyance,Keystone Repairs & Services,EMP0149,29498.08,invoice,none
103061,2024-08-06,6100,Travel & Conveyance,Union Print & Design Studio,EMP0134,10424.89,invoice,none
110712,2025-03-23,6400,IT & Software Licenses,Meridian Consulting Partners,EMP0147,13603.77,invoice,none
100170,2025-03-20,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0110,8380.77,invoice,none
114877,2025-03-07,6500,Marketing & Advertising,Westfield Catering Services,EMP0144,800.27,invoice,duplicate_invoice
110310,2024-07-05,6700,Repairs & Maintenance,Om Facilities Management,EMP0148,57729.09,invoice,none
114216,2024-12-10,7200,Rent & Facilities,Keystone Repairs & Services,EMP0154,1000000.0,invoice,round_number
103106,2025-01-15,7200,Rent & Facilities,Ironclad Security Systems,EMP0131,5031.6,invoice,none
103291,2025-01-30,7200,Rent & Facilities,Zenith Professional Consultants,EMP0101,41960.4,invoice,none
102560,2024-07-16,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0117,1134.25,invoice,none
111876,2024-11-25,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0140,48349.11,invoice,none
101271,2025-01-20,6400,IT & Software Licenses,Silverline Facility Services,EMP0129,10010.44,invoice,none
103997,2025-02-20,6700,Repairs & Maintenance,Radiance Advertising Group,EMP0141,1497.6,invoice,none
107294,2024-08-07,6200,Office Supplies & Stationery,Silverline Facility Services,EMP0145,3885.28,invoice,none
102352,2025-01-01,6400,IT & Software Licenses,Radiance Advertising Group,EMP0132,3650.22,invoice,none
105788,2024-05-10,7200,Rent & Facilities,Ironclad Security Systems,EMP0141,9952.71,invoice,none
113229,2024-05-30,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0152,16967.37,invoice,none
107531,2024-05-17,6400,IT & Software Licenses,Sundaram Professional Services,EMP0143,3947.03,invoice,none
101936,2024-08-23,6600,Electricity & Utilities,Nexgen Consulting LLP,EMP0156,5600.28,invoice,none
106206,2024-12-24,6100,Travel & Conveyance,Westfield Catering Services,EMP0159,15425.75,invoice,none
101412,2025-03-21,6300,Professional & Legal Fees,Ironclad Security Systems,EMP0153,19667.6,invoice,none
104044,2024-08-30,7200,Rent & Facilities,Shree Balaji Logistics Pvt Ltd,EMP0147,10343.05,invoice,none
112976,2024-08-06,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0103,4403.98,invoice,none
104924,2024-10-02,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0104,89050.05,invoice,none
114150,2024-11-13,6600,Electricity & Utilities,Shree Balaji Logistics Pvt Ltd,EMP0111,750000.0,invoice,round_number
112062,2025-01-09,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0113,19448.83,invoice,none
105804,2024-11-26,6700,Repairs & Maintenance,Falcon Stationery Mart,EMP0105,9140.22,invoice,none
112390,2024-05-24,7100,Equipment Purchases (Capex),Shree Balaji Logistics Pvt Ltd,EMP0102,6028.13,invoice,none
109000,2024-08-02,7100,Equipment Purchases (Capex),Meridian Consulting Partners,EMP0133,20922.94,invoice,none
105772,2025-01-30,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0148,74886.23,invoice,none
112499,2024-07-03,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0113,30613.11,invoice,none
112560,2024-12-03,6400,IT & Software Licenses,Om Facilities Management,EMP0106,20346.39,invoice,none
113580,2024-08-16,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0129,2490.43,invoice,none
103317,2024-06-04,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0126,3300.21,invoice,none
108391,2024-10-11,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0137,2525.12,invoice,none
103466,2024-06-18,6200,Office Supplies & Stationery,Vertex Engineering Co Pvt Ltd,EMP0153,14015.72,invoice,none
101800,2024-10-31,6500,Marketing & Advertising,Om Facilities Management,EMP0157,15350.59,invoice,none
105466,2024-04-01,6400,IT & Software Licenses,Crescent Office Supplies,EMP0130,11762.33,invoice,none
103578,2024-05-14,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0117,39556.75,invoice,none
115008,2024-11-12,6800,Consulting Services,Om Facilities Management,EMP0112,88586.3,invoice,benford_break
109706,2024-09-05,6200,Office Supplies & Stationery,Nexgen Consulting LLP,EMP0150,17756.79,invoice,none
105763,2024-07-23,6200,Office Supplies & Stationery,Pinecrest Travel & Tours,EMP0152,53333.44,invoice,none
101311,2024-11-21,6600,Electricity & Utilities,Radiance Advertising Group,EMP0103,15678.45,invoice,none
108747,2024-04-02,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0158,39161.02,invoice,none
115241,2024-05-09,6500,Marketing & Advertising,Ironclad Security Systems,EMP0124,92908.4,invoice,benford_break
109531,2024-04-26,6600,Electricity & Utilities,Sundaram Professional Services,EMP0160,13895.89,invoice,none
106326,2024-04-04,7200,Rent & Facilities,Crescent Office Supplies,EMP0145,25942.91,invoice,none
100931,2024-06-13,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0132,4403.42,invoice,none
103261,2024-04-25,6200,Office Supplies & Stationery,Union Print & Design Studio,EMP0153,8030.89,invoice,none
103590,2025-01-27,6400,IT & Software Licenses,Ironclad Security Systems,EMP0122,8461.07,invoice,none
107475,2024-08-12,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0105,62628.72,invoice,none
107725,2025-02-21,6100,Travel & Conveyance,Ironclad Security Systems,EMP0119,8437.12,invoice,none
101535,2024-09-18,6700,Repairs & Maintenance,Silverline Facility Services,EMP0146,15947.17,invoice,none
114963,2024-07-08,6300,Professional & Legal Fees,Pinecrest Travel & Tours,EMP0102,80989.4,invoice,benford_break
107786,2025-03-04,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0108,28663.38,invoice,none
109233,2024-04-05,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0118,12341.16,invoice,none
103722,2024-06-03,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0130,122495.46,invoice,none
111483,2024-07-11,6800,Consulting Services,Zenith Professional Consultants,EMP0117,41938.92,invoice,none
106190,2024-06-07,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0107,11867.19,invoice,none
105130,2024-05-07,6100,Travel & Conveyance,Falcon Stationery Mart,EMP0160,5844.72,invoice,none
110629,2024-06-18,6600,Electricity & Utilities,Om Facilities Management,EMP0133,6282.8,invoice,none
112490,2024-05-09,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0142,31189.24,invoice,none
105354,2025-01-08,6100,Travel & Conveyance,Radiance Advertising Group,EMP0136,48323.26,invoice,none
111668,2024-09-04,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0140,11360.56,invoice,none
110978,2024-09-13,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0106,7277.41,invoice,none
111782,2025-01-14,6300,Professional & Legal Fees,Om Facilities Management,EMP0153,11589.78,invoice,none
102021,2024-05-17,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0147,15721.03,invoice,none
101731,2024-10-01,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0147,4169.28,invoice,none
105404,2024-08-05,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0149,58373.16,invoice,none
114179,2025-01-28,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0117,2000000.0,invoice,round_number
108680,2025-01-23,7200,Rent & Facilities,Om Facilities Management,EMP0134,7544.83,invoice,none
104514,2025-02-05,7200,Rent & Facilities,Om Facilities Management,EMP0160,65030.17,invoice,none
109844,2024-10-26,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0144,7984.45,invoice,none
104330,2024-10-23,6500,Marketing & Advertising,Westfield Catering Services,EMP0131,79647.0,invoice,none
115201,2024-10-14,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0111,84746.2,invoice,benford_break
110708,2024-08-15,6400,IT & Software Licenses,Quantum Data Services Pvt Ltd,EMP0148,12690.28,invoice,none
106159,2025-03-21,7200,Rent & Facilities,Quantum Data Services Pvt Ltd,EMP0125,899.55,invoice,none
102958,2025-02-26,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0147,26804.45,invoice,none
104314,2024-09-22,6200,Office Supplies & Stationery,Horizon Marketing Solutions,EMP0158,8108.79,invoice,none
101227,2024-10-25,7200,Rent & Facilities,Lumen Software Systems India,EMP0142,20907.07,invoice,none
102127,2024-05-01,6400,IT & Software Licenses,Nexgen Consulting LLP,EMP0102,17215.04,invoice,none
102268,2024-07-12,6700,Repairs & Maintenance,Silverline Facility Services,EMP0133,12334.49,invoice,none
109620,2024-05-03,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0118,10740.8,invoice,none
109250,2024-11-08,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0155,21199.53,invoice,none
114558,2025-02-06,6400,IT & Software Licenses,Westfield Catering Services,EMP0156,2859.61,invoice,weekend_posting
103496,2025-02-11,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0120,86130.5,invoice,none
113673,2024-05-22,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0106,21734.63,invoice,none
106424,2024-08-19,6400,IT & Software Licenses,Evergreen IT Solutions Pvt Ltd,EMP0133,4022.45,invoice,none
105203,2025-01-16,6500,Marketing & Advertising,Westfield Catering Services,EMP0143,101841.53,invoice,none
110237,2025-02-04,6800,Consulting Services,Lumen Software Systems India,EMP0141,16430.05,invoice,none
105077,2025-02-11,6700,Repairs & Maintenance,Falcon Stationery Mart,EMP0153,6971.37,invoice,none
107133,2024-12-31,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0142,3366.69,invoice,none
104920,2024-04-03,6800,Consulting Services,Sundaram Professional Services,EMP0113,10805.76,invoice,none
110235,2025-01-24,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0124,14238.48,invoice,none
101351,2025-02-26,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0124,5070.58,invoice,none
106957,2024-07-22,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0115,4345.14,invoice,none
102449,2024-06-17,6800,Consulting Services,Om Facilities Management,EMP0159,15744.78,invoice,none
112415,2025-03-06,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0154,10941.03,invoice,none
106033,2024-12-18,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0111,5102.67,invoice,none
108047,2024-05-24,7200,Rent & Facilities,Crescent Office Supplies,EMP0151,7955.52,invoice,none
105457,2024-07-19,6500,Marketing & Advertising,Lumen Software Systems India,EMP0160,25442.7,invoice,none
109025,2024-06-27,6400,IT & Software Licenses,Ironclad Security Systems,EMP0158,2434.65,invoice,none
105577,2025-03-28,6400,IT & Software Licenses,Crescent Office Supplies,EMP0110,8942.54,invoice,none
100543,2025-02-07,6100,Travel & Conveyance,Falcon Stationery Mart,EMP0157,12879.29,invoice,none
106801,2025-02-20,6800,Consulting Services,Union Print & Design Studio,EMP0154,25042.44,invoice,none
113855,2024-05-17,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0106,9560.39,invoice,none
106278,2024-07-26,6500,Marketing & Advertising,Om Facilities Management,EMP0138,12401.52,invoice,none
106910,2025-03-05,6400,IT & Software Licenses,Om Facilities Management,EMP0103,5802.7,invoice,none
104565,2025-03-26,6800,Consulting Services,Om Facilities Management,EMP0125,32262.49,invoice,none
108148,2024-11-19,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0119,44233.51,invoice,none
102586,2025-03-12,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0134,2131.8,invoice,none
107365,2024-12-05,7200,Rent & Facilities,Northstar Power & Utilities,EMP0129,6098.28,invoice,none
106287,2024-11-06,7100,Equipment Purchases (Capex),Falcon Stationery Mart,EMP0146,20153.33,invoice,none
110547,2024-04-19,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0148,7671.32,invoice,none
112017,2024-11-18,6500,Marketing & Advertising,Crescent Office Supplies,EMP0114,15175.96,invoice,none
108909,2024-11-25,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0142,11818.2,invoice,none
107403,2024-09-20,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0121,23691.04,invoice,none
105844,2024-05-28,6300,Professional & Legal Fees,Crescent Office Supplies,EMP0109,940.96,invoice,none
106396,2025-01-21,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0108,20356.82,invoice,none
111268,2024-12-04,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0123,40094.43,invoice,none
110255,2025-02-25,6100,Travel & Conveyance,Radiance Advertising Group,EMP0102,4093.7,invoice,none
108319,2025-01-02,6100,Travel & Conveyance,Ironclad Security Systems,EMP0149,1116.97,invoice,none
106336,2024-07-02,6800,Consulting Services,Bharat Freight Carriers,EMP0152,15406.19,invoice,none
102663,2024-10-04,6700,Repairs & Maintenance,Keystone Repairs & Services,EMP0132,34760.24,invoice,none
108048,2024-07-18,6800,Consulting Services,Ironclad Security Systems,EMP0126,9594.93,invoice,none
103411,2025-02-21,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0114,18476.13,invoice,none
109846,2024-06-19,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0103,18996.49,invoice,none
104216,2024-06-04,6800,Consulting Services,Crescent Office Supplies,EMP0154,14436.55,invoice,none
105815,2024-09-23,6500,Marketing & Advertising,Ironclad Security Systems,EMP0151,3592.75,invoice,none
110998,2024-10-08,6400,IT & Software Licenses,Westfield Catering Services,EMP0112,2315.42,invoice,none
102989,2024-08-21,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0153,21287.1,invoice,none
111683,2024-12-16,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0120,2351.87,invoice,none
107301,2024-05-29,6100,Travel & Conveyance,Radiance Advertising Group,EMP0141,52130.2,invoice,none
100896,2024-12-02,6600,Electricity & Utilities,Yellowstone Cleaning Services,EMP0130,4510.84,invoice,none
107121,2024-12-17,6800,Consulting Services,Pinecrest Travel & Tours,EMP0105,2680.25,invoice,none
108969,2024-11-04,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0150,30228.1,invoice,none
109605,2024-08-16,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0128,10310.34,invoice,none
101684,2024-09-20,7200,Rent & Facilities,Nexgen Consulting LLP,EMP0146,12637.04,invoice,none
107464,2024-10-18,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0119,14515.03,invoice,none
100488,2024-09-18,6800,Consulting Services,Ironclad Security Systems,EMP0111,10845.32,invoice,none
108910,2024-10-10,7200,Rent & Facilities,Westfield Catering Services,EMP0121,5549.58,invoice,none
103456,2025-01-20,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0132,3202.62,invoice,none
103707,2024-06-17,6200,Office Supplies & Stationery,Northstar Power & Utilities,EMP0121,5370.0,invoice,none
112749,2024-09-23,6700,Repairs & Maintenance,Crescent Office Supplies,EMP0106,6922.46,invoice,none
114282,2025-03-27,6300,Professional & Legal Fees,Westfield Catering Services,EMP0139,491151.83,invoice,just_under_threshold
